"Kod stacji","Nazwa stacji","Rok","Miesiąc","Dzień","Maksymalna temperatura dobowa","Status pomiaru TMAX","Minimalna temperatura dobowa","Status pomiaru TMIN","Średnia temperatura dobowa","Status pomiaru STD", "Temperatura minimalna przy gruncie","Status pomiaru TMNG","Suma dobowa opadu","Status pomiaru SMDB","Rodzaj opadu","Wysokość pokrywy śnieżnej","Status pomiaru PKSN","Równoważnik wodny śniegu","Status pomiaru RWSN","Usłonecznienie","Status pomiaru USL","Czas trwania opadu deszczu","Status pomiaru DESZ","Czas trwania opadu śniegu","Status pomiaru SNEG","Czas trwania opadu deszczu ze śniegiem","Status pomiaru DISN","Czas trwania gradu","Status pomiaru GRAD","Czas trwania mgły","Status pomiaru MGLA","Czas trwania zamglenia","Status pomiaru ZMGL","Czas trwania sadzi","Status pomiaru SADZ","Czas trwania gołoledzi","Status pomiaru GOLO","Czas trwania zamieci śnieżnej niskiej","Status pomiaru ZMNI","Czas trwania zamieci śnieżnej wysokiej","Status pomiaru ZMWS","Czas trwania zmętnienia","Status pomiaru ZMET","Czas trwania wiatru >=10m/s","Status pomiaru FF10","Czas trwania wiatru >15m/s","Status pomiaru FF15","Czas trwania burzy","Status pomiaru BRZA","Czas trwania rosy","Status pomiaru ROSA","Czas trwania szronu","Status pomiaru SZRO","Wystąpienie pokrywy śnieżnej","Status pomiaru DZPS","Wystąpienie błyskawicy","Status pomiaru DZBL","Stan gruntu","Izoterma dolna","Status pomiaru IZD","Izoterma górna","Status pomiaru IZG","Aktynometria","Status pomiaru AKTN"
"351220495","LUBLIN-RADAWIEC","2018","02","12",.2,"",-4.9,"",-1.3,"",-7.9,"",.0,"","S",3,"",.0,"9",.0,"9",2.3,"",1.3,"",.0,"9",.0,"9",.0,"9",24.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","",14,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","13",.3,"",-2.3,"",-1.0,"",-3.6,"",.1,"","S",3,"",.0,"9",.0,"9",.0,"9",3.4,"",.0,"9",.0,"9",10.8,"",13.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",13,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","14",-.4,"",-1.9,"",-1.5,"",-1.8,"",2.3,"","S",2,"",.0,"9",.0,"9",.0,"9",22.4,"",.0,"9",.0,"9",.0,"9",24.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",12,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","15",-1.6,"",-5.9,"",-4.4,"",-6.4,"",.3,"","S",5,"",1.0,"",.0,"9",.0,"9",15.9,"",.0,"9",.0,"9",.0,"9",24.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",12,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","16",1.2,"",-5.4,"",-1.4,"",-7.9,"",.0,"9","",6,"",1.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",24.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",12,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","17",3.4,"",-3.4,"",-.2,"",-7.6,"",.0,"","S",4,"",.0,"9",5.8,"",.0,"9",1.3,"",.0,"9",.0,"9",.0,"9",17.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",9.0,"",1,"",0,"","",12,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","18",1.2,"",-2.1,"",-1.2,"",-3.9,"",.7,"","S",3,"",.0,"9",1.5,"",.0,"9",3.4,"",.0,"9",.0,"9",.0,"9",8.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",3.0,"",1,"",0,"","Z",12,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","19",1.7,"",-8.3,"",-3.6,"",-11.9,"",.0,"9","",3,"",.0,"9",7.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",2.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",15.0,"",1,"",0,"","Z",16,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","20",.0,"",-7.9,"",-4.2,"",-9.2,"",.0,"9","",2,"",.0,"9",9.1,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",7.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",10.0,"",1,"",0,"","Z",18,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","21",1.1,"",-6.8,"",-2.8,"",-7.7,"",.0,"","S",2,"",.0,"9",3.9,"",.0,"9",5.6,"",.0,"9",.0,"9",.0,"9",.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",7.0,"",1,"",0,"","",19,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","22",-.9,"",-4.7,"",-4.2,"",-4.8,"",.0,"","S",1,"",.0,"9",1.4,"",.0,"9",11.9,"",.0,"9",.0,"9",.0,"9",13.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","",17,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","23",-2.9,"",-7.1,"",-5.6,"",-7.6,"",.2,"","S",1,"",.0,"9",.8,"",.0,"9",10.7,"",.0,"9",.0,"9",.0,"9",12.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",18,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","24",-5.3,"",-14.3,"",-9.7,"",-17.7,"",.4,"","S",2,"",.0,"9",3.0,"",.0,"9",13.2,"",.0,"9",.0,"9",.0,"9",11.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",18,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","25",-9.2,"",-15.9,"",-12.5,"",-17.8,"",.0,"","S",3,"",.0,"9",4.6,"",.0,"9",15.7,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","",19,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","26",-9.5,"",-17.1,"",-12.5,"",-22.4,"",.1,"","S",4,"",.0,"9",1.7,"",.0,"9",15.6,"",.0,"9",.0,"9",.0,"9",4.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",19,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","27",-10.5,"",-17.0,"",-13.6,"",-19.5,"",.0,"","S",4,"",.0,"9",2.3,"",.0,"9",5.8,"",.0,"9",.0,"9",.0,"9",7.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","",20,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","02","28",-9.9,"",-14.7,"",-12.8,"",-15.4,"",.5,"","S",4,"",.0,"9",1.4,"",.0,"9",18.8,"",.0,"9",.0,"9",.0,"9",3.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",22,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","01",-10.9,"",-19.8,"",-15.5,"",-26.6,"",.0,"9","",6,"",.8,"",8.7,"",.0,"9",2.8,"",.0,"9",.0,"9",.0,"9",13.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",2.0,"",1,"",0,"","Z",24,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","02",-8.4,"",-20.0,"",-13.7,"",-25.9,"",.0,"9","",6,"",.6,"",9.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",9.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",10.0,"",1,"",0,"","Z",26,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","03",-8.1,"",-18.9,"",-13.1,"",-24.0,"",.0,"","S",6,"",1.0,"",5.6,"",.0,"9",4.1,"",.0,"9",.0,"9",.0,"9",19.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",7.1,"",1,"",0,"","",28,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","04",-3.2,"",-14.9,"",-9.2,"",-18.5,"",.0,"9","",4,"",.0,"9",10.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",15.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",12.0,"",1,"",0,"","Z",29,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","05",2.6,"",-11.9,"",-4.2,"",-18.2,"",.0,"9","",4,"",.0,"9",8.6,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",7.0,"",.0,"9",.0,"9",.0,"9",.0,"9",2.5,"",.0,"9",.0,"9",.0,"9",.0,"9",7.0,"",1,"",0,"","Z",31,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","06",.3,"",-4.3,"",-1.7,"",-4.9,"",2.7,"","W",2,"",.0,"9",.0,"9",6.3,"",.0,"9",.0,"9",.0,"9",.0,"9",19.7,"",.0,"9",7.1,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",25,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","07",5.2,"",-.2,"",2.1,"",.0,"",.0,"9","",2,"",.0,"9",1.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",24.0,"",.0,"9",9.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",23,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","08",9.5,"",1.5,"",4.1,"",-1.1,"",.0,"","W",0,"9",.0,"9",4.0,"",.7,"",.0,"9",.0,"9",.0,"9",.0,"9",14.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",20,"",4,"",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","09",6.7,"",-.1,"",3.0,"",-3.7,"",1.6,"","S",0,"9",.0,"9",3.4,"",1.7,"",1.2,"",.3,"",.0,"9",.0,"9",9.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",6.0,"",0,"",0,"","Z",20,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","10",9.9,"",-1.2,"",3.9,"",-4.5,"",.0,"","W",0,"9",.0,"9",9.0,"",.1,"",.0,"9",.0,"9",.0,"9",.0,"9",8.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",5.0,"",0,"",0,"","Z",20,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","11",13.9,"",3.3,"",7.4,"",2.5,"",.0,"","W",0,"9",.0,"9",4.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","12",14.7,"",3.3,"",9.0,"",.2,"",.0,"","W",0,"9",.0,"9",3.5,"",.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","13",13.4,"",4.7,"",9.1,"",.7,"",.0,"9","",0,"9",.0,"9",4.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","14",10.5,"",5.3,"",6.4,"",4.1,"",1.2,"","W",0,"9",.0,"9",.9,"",4.5,"",.0,"9",.0,"9",.0,"9",2.7,"",2.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","15",5.3,"",.7,"",1.7,"",1.0,"",.0,"","S",0,"9",.0,"9",.0,"9",2.9,"",2.3,"",.0,"9",.0,"9",1.5,"",17.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","16",.7,"",-3.8,"",-1.9,"",-3.8,"",10.7,"","S",0,"9",.0,"9",.0,"9",.0,"9",18.2,"",.0,"9",.0,"9",.0,"9",24.0,"",.0,"9",.0,"9",10.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","17",-3.8,"",-7.7,"",-6.6,"",-8.6,"",.1,"","S",21,"",.9,"",1.7,"",.0,"9",14.3,"",.0,"9",.0,"9",.0,"9",5.8,"",.0,"9",.0,"9",10.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",5,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","18",-4.0,"",-11.6,"",-7.5,"",-12.6,"",.0,"9","",20,"",1.4,"",9.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",10.6,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",8,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","19",-3.1,"",-7.5,"",-5.4,"",-7.7,"",.0,"","S",16,"",1.5,"",3.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","",8,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","20",-3.7,"",-5.6,"",-4.7,"",-5.8,"",1.7,"","S",15,"",1.7,"",.0,"9",.0,"9",13.8,"",.0,"9",.0,"9",.0,"9",16.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",8,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","21",-.9,"",-8.7,"",-3.9,"",-15.0,"",.0,"","S",16,"",1.3,"",7.8,"",.0,"9",5.3,"",.0,"9",.0,"9",.0,"9",.5,"",.0,"9",.0,"9",9.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","",8,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","22",3.6,"",-8.5,"",-2.2,"",-14.8,"",.0,"9","",16,"",1.8,"",10.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",5.0,"",1,"",0,"","Z",9,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","23",4.9,"",-6.3,"",.0,"",-11.7,"",.0,"9","",13,"",1.8,"",5.6,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",4.0,"",1,"",0,"","Z",9,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","24",5.8,"",-2.1,"",1.3,"",-3.5,"",.0,"9","",9,"",2.8,"",10.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",3.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",3.0,"",1,"",0,"","Z",5,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","25",8.8,"",-3.0,"",2.7,"",-6.6,"",.0,"9","",7,"",2.9,"",10.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",2.0,"",.0,"9",.0,"9",.0,"9",.0,"9",8.0,"",1,"",0,"","Z",8,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","26",7.7,"",-2.3,"",2.8,"",-4.8,"",.1,"","W",0,"9",.0,"9",4.9,"",1.0,"",.0,"9",.0,"9",.0,"9",.0,"9",9.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",6.0,"",0,"",0,"","Z",1,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","27",4.2,"",.5,"",1.6,"",.9,"",.2,"","S",0,"9",.0,"9",.0,"9",3.5,"",3.1,"",.0,"9",.0,"9",.0,"9",11.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","28",2.0,"",-1.7,"",.1,"",-2.0,"",1.9,"","S",1,"",.0,"9",.1,"",.0,"9",13.2,"",.0,"9",.0,"9",.0,"9",11.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",1,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","29",6.0,"",-.1,"",2.6,"",-.2,"",2.9,"","S",1,"",.0,"9",.0,"9",7.2,"",1.3,"",1.0,"",.0,"9",.0,"9",24.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","30",12.0,"",2.1,"",6.6,"",.9,"",.0,"9","",0,"9",.0,"9",8.8,"",2.1,"",.4,"",.0,"9",.0,"9",.0,"9",4.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","03","31",11.3,"",4.9,"",8.1,"",3.5,"",9.4,"","W",0,"9",.0,"9",.1,"",6.6,"",.0,"9",.0,"9",.0,"9",.0,"9",10.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","01",9.9,"",1.1,"",5.6,"",.9,"",15.4,"","S",0,"9",.0,"9",.0,"9",17.1,"",.7,"",2.5,"",.0,"9",.0,"9",13.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",3.3,"",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","02",5.2,"",.3,"",1.8,"",.4,"",.1,"","S",0,"9",.0,"9",2.4,"",.0,"9",5.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1.7,"",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","03",16.1,"",-.5,"",7.5,"",-3.9,"",.0,"9","",0,"9",.0,"9",7.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",5.0,"",0,"",0,"","Z",1,"",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","04",19.7,"",5.8,"",12.9,"",1.6,"",.0,"","W",0,"9",.0,"9",8.8,"",.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","05",19.5,"",7.3,"",13.7,"",3.0,"",7.1,"","W",0,"9",.0,"9",8.3,"",5.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","06",15.2,"",6.3,"",8.4,"",2.0,"",.0,"9","",0,"9",.0,"9",6.6,"",2.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","07",14.2,"",-1.1,"",7.5,"",-4.4,"",.0,"9","",0,"9",.0,"9",12.1,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",3.0,"",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","08",21.5,"",5.3,"",13.9,"",2.7,"",.0,"9","",0,"9",.0,"9",11.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","09",24.4,"",9.3,"",16.9,"",5.8,"",.0,"9","",0,"9",.0,"9",12.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","10",24.4,"",10.2,"",16.5,"",5.0,"",8.3,"","W",0,"9",.0,"9",10.6,"",2.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1.6,"",6.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","11",21.1,"",10.4,"",14.9,"",7.2,"",.0,"9","",0,"9",.0,"9",10.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","12",20.6,"",7.2,"",13.6,"",6.9,"",.0,"9","",0,"9",.0,"9",11.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",6.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","13",21.7,"",8.9,"",14.9,"",8.6,"",1.0,"","W",0,"9",.0,"9",10.7,"",1.5,"",.0,"9",.0,"9",.0,"9",.0,"9",4.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",3.2,"",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","14",22.1,"",9.8,"",15.0,"",6.5,"",.0,"9","",0,"9",.0,"9",11.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",3.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","15",23.0,"",8.6,"",15.7,"",5.1,"",.0,"9","",0,"9",.0,"9",10.7,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",15.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","16",21.6,"",11.6,"",17.0,"",8.5,"",.0,"","W",0,"9",.0,"9",2.1,"",1.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",8.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","17",18.4,"",11.6,"",13.3,"",11.4,"",.0,"9","",0,"9",.0,"9",.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","18",16.9,"",4.8,"",11.7,"",2.0,"",.0,"9","",0,"9",.0,"9",12.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",3.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",11.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
